gene_id,Con1_Liver,Con2_Liver,Con3_Liver,Con4_Liver,Con5_Liver,Con6_Liver,T1_Liver,T2_Liver,T3_Liver,T4_Liver,T5_Liver,T6_Liver
100362346,137.03,192.08,289.78,221.04,226.49,228.82,59.64,46.01,63.89,165.03,100.34,41.19
100362347,653.91,579,513.43,546.99,596,514.64,722,690.84,652.89,498.97,709,741.05
100362350,2482.06,1375.78,3494.31,1625.06,1620.53,1252.31,2243.31,1974.6,2126.09,3047.96,2173.82,1898.19
100362422,2,2,0,2,1,2,1,1,1,1,1,2
100362431,4.22,13.64,7.46,12.2,19.3,14.74,11.93,14.77,2.13,14.6,1.12,13.78
100362432,0,2.61,0,0,2.53,0,0,0,0,0,0,9.13
100362441,2.51,5.69,9.85,3,2,0,1,2,1,5.06,1.03,2.22
100362450,1,0,0,0,0,0,0,1,0,0,0,0
100362458,504.86,660.12,598.19,655,575.99,632.79,805.12,790.77,448,617.97,566.42,933.76
100362470,2.12,0,8.82,5,4.9,5,3.98,5.29,8.39,11,4.66,7
100362471,0,3.04,1.02,0,0,1.02,1,1.01,0,2,0,1
100362495,71,86,74.74,85,94,112.98,35,26,42.86,59,53,29
100362547,131,173.95,226.99,185.94,156,176.4,154,153.99,93.92,173.17,161.92,127
100362548,375.99,466.93,507.97,487,522.84,553,337,289.99,302,381,340,327
100362554,1141.89,1084,978,1076.81,832.66,892,458.57,418,556.99,696.35,662.65,499
100362555,0,0,3,0,2,1,1,2,3,0,1,2
100362565,4.28,7.48,6.44,7.4,5.27,6.34,13.99,6.45,4.25,8.62,2.11,6.38
100362572,825.84,867.21,628.24,808.25,584.27,597.49,1424.64,1442.44,1504.51,742.71,1163.62,1558.76
100362623,15.86,0,0,7.76,0,8.17,35.01,27.91,4.81,22.93,53.85,21.81
100362634,1463.99,1332.98,1272.99,1317.78,1038.51,1092.95,1707.36,1626.82,1726.99,1524.58,1238,1780.2
100362640,4498,5087.9,5771.98,5113.08,5639.87,5346,5301.9,5271.05,6019.7,5002.04,8400,5106.09
100362641,13.87,40.06,25.15,41.45,38.16,34.2,26.53,34.15,31.18,47.9,46.99,32.57
100362676,5,1,0,1.99,3,1,0,0,6,3,2,2
100362678,478.44,514.49,413.99,528.61,414.85,425.3,443.4,368.22,351.88,399.49,419.73,410.9
100362684,31.27,62.53,0,0,0,0,0,0,0,0,31.27,31.27
100362690,1.24,6.53,2.64,4.11,1.26,1.4,0,0,1.67,0,0,0
100362710,17.45,22.09,8.49,16.76,8.44,11.41,22.63,22.36,13.85,17.2,5.16,12.73
100362725,33,33,25,39,27,44,21,30,19,35,13,27.69
100362733,4195.58,4485.02,5747.37,4467.5,2616.53,2552.28,8699.53,8903.42,12604.42,9226.37,12632.39,8689.77
100362748,0,0,0,0,0,1,1,0,0,1,0,0
100362764,123,171.08,163,221,184,154,287.08,282.95,187.52,152,244.96,326
100362783,4,2,1,2,0,1,0,3.81,7,0,0,0.62
100362785,1,0,0,2,0,2,7,3,3,17,5,3
100362805,1693.45,1889.95,1608.95,1980.84,1728,1756.98,3055.13,3076.84,1756.75,1653,2641.97,3066.99
100362810,0,1.1,0,0,0.68,0,0,0,0,0,0,0
100362817,0,0,0,0,0,1,2,0,0,0,0,0
100362819,5,9,8,11,10,3,10,13,14,7.46,12,7
100362820,3,0.92,4.01,0,4,2,0,1,0,1.61,4.02,1
100362830,14.77,19.98,7.45,6.13,0,9.06,1.07,0,0,0,0,6.17
100362836,207.21,178.15,216.65,132.21,166.3,163.57,163.14,170.43,109.11,235.99,222.86,157.61
100362904,0,0,0,1,0,0,0,0,0,1,0,0
100362908,6,12,1,4,2,2,0,0,0,1,1,0
100362912,17,21.92,14,18,13,20,22,19,11,8,19,24
100362940,208.53,161.04,210.14,160.74,181.29,185.1,103.99,93.38,90.79,117.93,63.19,109.77
100362949,0,0,0,1,0,0,0,0,0,0,0,0
100362965,1.51,1.68,7.92,4.65,6.65,8.58,0,2.34,5.69,0.46,5.11,0
100362967,0,0,14.68,0,8.05,3.94,15.18,3.97,2.32,2.98,8.83,0
100362980,346.3,336.55,396.71,365.54,314.04,313.34,212.78,225.02,232.9,359.78,294.79,201.61
100362981,1.01,1,0,1.01,0,0,0,0,0.71,0,0,0
100362987,0,0,0,0,0,0,4.55,3.84,0,0,0,0
100363065,80.27,73.98,107.65,58,70,65.57,55.99,62,30,76.77,35,55
100363074,4,1,0,3,3,2,1,2,4,7,2,1
100363095,1,0,1,5,1,2,1,0,0,0,4,0
100363111,8,20.84,25,17,11,14,15,9,8,8,8,8
100363112,3.99,0.15,1,1,1,2.5,3.16,2,4,7.84,2.83,1.95
100363116,11.89,11.29,15.48,5.43,8.58,15.71,0,0,11.42,2.6,9.07,4.79
100363129,14.84,16.32,14.62,19.97,18.62,12.51,13.42,18.96,12.06,16.34,18.94,15.98
100363145,786.65,574.28,543.21,514.34,381.81,448.54,170.76,213.91,277.52,528.4,180.67,161
100363146,19.14,13.44,10,14.91,7.18,14.84,7.88,8.14,2.12,13,8.77,11
100363171,33,41,23,53,42.2,41.94,12,5,16,10,9.96,13
100363178,2.37,7,4.21,3,1,0.8,1,1,3,0,8.19,4.56
100363193,0,2.06,1.03,0,1.04,3.78,2,0,4.13,3.11,5.14,4
100363196,0,9.99,3,12,0,2,3,2,0,3,1,3
100363225,0,0,2,2.57,0,0,0,0,0,0,2,0
100363228,33.63,28.42,30.86,33.21,23.69,17.69,3.26,11.1,8.99,16.27,47.3,9.53
100363253,535.82,689.96,880.42,678.42,1123,1009.39,304.37,327.25,311.27,529.34,394.98,346.86
100363266,418.57,481.85,416.55,464.82,400.74,349.74,372.67,384.02,244.37,371.08,337.12,365.66
100363268,0,0,0,0,17.87,0,0,25.89,0,0,0,30.59
100363270,0,0,0,0,0,0,1.03,0,3.09,0,0,0
100363275,72,92.98,70,69.21,57.22,72.87,22.05,14.03,36,125.34,32.14,14.14
100363276,311.99,238.99,275.86,197,161.16,135,24,26,86,102,79,21
100363289,13.03,8.69,3.66,6.1,7.14,14.99,5.92,3.41,4.81,6.02,13.14,8.43
100363294,0,1,0,0,0,0,0,1,0,1,0,0
100363310,133,144,167.87,119.16,174.27,169,172,167.98,96.97,119.95,170,150
100363314,10.57,3.05,5.57,8.54,2.16,6.09,6.24,2,4.08,6.44,7.27,7.5
100363332,17,10,18,16,9,13,54.19,55,38,105,47.72,40
100363350,69.73,57.17,61.61,61.35,93.52,103.43,21.3,26.54,26.24,42.88,23.01,23.95
100363361,205,202.99,205,233,184,187,408.92,375,97,279,213,386.97
100363367,0,1,0,0,1,0,0,0,0,0,0,0
100363368,7,6,7,14,10,6,4,11,8,6,0,8
100363372,48.58,76.94,73.24,64.48,79.24,68.34,39.46,36.2,45.08,51.62,21.2,38.86
100363376,97,112,97,103.98,97,89,79,75.97,81.02,77,85,87
100363433,0,1,3,0,0,0,1,0,0,0,0,0
100363436,0,0,0,0,0,0,1,0,0,0,0,0
100363439,477.51,85.53,610.39,60.67,632.04,617.74,62.95,82.3,82.19,442.85,105.05,45.69
100363449,0,1.21,0,0,0,0,0,0,0,0,0,0
100363454,4.06,17.41,7.84,0,0,0,5.05,9.68,0,0,0,0
100363455,94.37,216.56,245.67,227.96,136.84,144.85,37.31,37.24,16.29,73.01,8.19,28.5
100363472,0,8.59,3.6,0,0,0,10.46,0,0,3.29,0,5.17
100363484,5,2,2,2,5,5,0,0,1,2,1,5
100363494,247.85,250.78,324.57,248.02,377.64,272.81,312.94,296.34,590.85,268.73,308.21,281.41
100363500,0,8,5.05,4.35,1.66,3,6.08,2.61,5.9,7.25,0,5.47
100363502,801.87,27.36,1723.15,0,784.24,582.2,41.97,0,0,631.84,885.67,2.47
100363510,6.98,3.04,3,11,13.6,12.9,12.21,9.12,1.87,19.91,15.46,11.96
100363520,89.51,96.3,101.68,86.09,80.06,62.67,35.35,48.67,21.22,58.09,32.84,48.47
100363531,2.11,3.17,1.06,0,0,1.07,2.11,3.18,1.05,1.05,3.18,0
100363535,18.4,13,10.57,11.65,16.69,10.69,9.09,12.96,17.39,14.23,7.71,6.37
100363539,459,420,475,391,422,456.4,466,435,367.98,405.99,564,498.62
100364016,23.41,13.43,11,15.69,30.05,11.42,0,5.84,6.4,27.12,5.98,5
100364027,0,0,0,1,0,2,0,0,0,0,2,0
100364062,0,0,7.05,0,2.39,0,26.84,14.36,0,0,0,0
100364132,14,42.19,31,33,22,12,31.93,16,23,25,24,32
100364155,938.16,886.94,763.52,878.36,1083.2,1016.09,199.54,216.78,180.95,265.06,76.75,215.54
100364162,161.34,136.89,274.24,174.78,124.23,151.51,251.15,277.21,211.26,163.2,229.87,259.07
100364165,1774.8,1816.08,1609.86,1714.67,1487.45,1484.43,2271.81,2146.36,1586.46,1514.62,1461.21,2255.33
100364194,1,0,0,0,0,0,0,0,1,0,1,0.97
100364240,24.4,46.38,19.95,37.67,40.69,56.97,22.5,15,4,36.77,14.69,9.56
100364265,2789.44,3190.36,1702.19,2837.13,1975.35,1885.43,949.69,858.77,851.74,1511.4,1039.12,1053.51
100364335,1806.64,1990.36,2140.98,2194.68,2470.87,2257.23,2459.07,2651.49,2154.33,2255.88,3053.97,2993.09
100364350,3.52,1.04,2.1,3.05,1.03,2.43,5.83,0.96,1.02,2.03,2.05,2.81
100364435,3.79,0,0,0,2.39,0,0,0,0,0,0,0
100364457,68.42,30.37,68.86,0,0,38.83,62.92,0,23.17,0,50.87,0
100364500,545.85,519.09,637.02,569.11,475.74,484.49,624.75,602.18,753.94,832.04,1025.37,600.75
100364561,2.19,0,1.15,0,0,0,1.01,0,0,4.06,1.01,1.01
100364568,306,426.23,385.01,394.06,336.89,352.62,453.97,424.94,278.99,369.72,348.99,439.02
100364673,1,2,0,1,0,0,1,0,0,0,1,0
100364769,3,0,0,0,1,0,0,1,0,0,2,3
100364877,0,0,0,0,0,0,4,0,0,4,0,0
100364958,11.25,1.43,21.49,8.37,6.97,5,7,7.24,1.47,26.17,5.54,7.39
100364984,3,9,4,5,3,2,12,14,4,13.04,5,19
100364990,31,38,46,38,58,44,41,34,20,48,69,39
100365043,5.43,7.22,14.42,6.63,0,5.15,4.73,3.29,0,11.16,0,9.96
100365259,179.98,443.76,236,396.98,281.05,293.5,340,313.96,169.98,297,303.98,316.57
100365363,17.8,23,34.06,26.31,30,22.06,30,19.03,1.96,15.07,28.04,27.12
100365370,1395,1680,1639.99,1721.99,1478.85,1471.67,976.07,960,874,1758.96,735.36,824.3
100365450,0,0,1,2,0,0,1,1,0,0,0,0
100365504,205.93,208.93,214,214.44,214.4,198.23,289.53,329.85,279.9,257.1,279.56,310.45
100365679,349.95,313.66,367.48,278.96,331.34,363.68,350.26,286.98,504.15,316.97,275.99,328.88
100365683,1,0,0,0,0,0,0,0,0,0,0,0
100365733,0,1,0,0,0,0,1.2,0,0,0,0,0
100365744,5,4,1,5,4,2,0,1,1,0,0,0
100365773,60,34,44,44,57,59,2,0,12,1,9,2
100365779,27.7,30.8,45.19,25.19,33.67,25.82,18.11,27.78,14.65,15.52,31.33,31.28
100365810,0,4.11,12.5,17.92,0,0,0,33.46,20.32,7.17,8.03,21.08
100365872,338,505,223.02,479.01,867.56,855.69,186.57,162,96.83,156,121,152
100365921,101,89,150,70,109,99,61,62,46,96,60,66
100365928,0,1.02,1.02,1.02,0,2.08,1,1,1,2.17,0,0
100365935,322.97,164.47,296.65,170,155.12,137.58,107.97,92.05,182.28,181,145.95,106.99
100365995,0,0,0,0,0,0,1.89,0,0,0,0,0
100366017,524.34,569.01,659.99,541.99,620.82,555.95,482.06,440.95,478.05,602.98,580.98,526
100366024,4,1,1.86,1,4,7,2,1,1,4,4,0
100366030,18.34,22.1,22.39,28.54,46.12,16,4.6,1.08,9.23,9.09,9.21,2.27
100366044,947.91,937.72,994.89,926.41,909.39,885.78,984.24,943.51,1639.79,1014.76,903.49,967.57
100366054,1.17,0,1.13,1.45,2.75,1.33,2.49,2.01,1.37,8.42,0,1.64
100366121,369.77,498.49,509.47,507.86,440.37,373.78,185.42,167.88,331.06,283.75,141.77,166.9
100366216,69.48,48.17,87.12,42.77,58.37,61.34,22.13,25.47,31.1,58.7,38.38,23.01
100366237,78,104,116,86,95,91,126,100,86,134.05,129,106
100529260,505.53,721.99,593.19,575.99,631.06,696.94,913.36,831.92,603,561.44,634.86,836.99
100534597,5,22,23,28,120,105,4,3,7,9,5,6
100909392,80.87,59.41,83.81,71.2,84.37,85.62,54.68,76.98,59.42,80.3,116.31,88.55
100909401,0,0,0,0,3,1.5,0,0,0,0,0,0
100909408,76.14,105,95,105,77.69,73.19,172,129,106,84,124,174.99
100909409,0,0.49,1.2,0,0,0,0,0,0,0,0,0
100909434,0,0,0,0,0,0,1,0,0,0,0,0
100909439,0,0,0,0,0,0,2.73,0,0,2.18,0,0
100909441,552.59,696.3,1143.03,571.18,1305.4,1455.81,1583.56,1671.57,1535.62,660.21,1296.68,2042.34
100909445,356.86,355.84,370.76,297.39,281.69,247.94,363.01,298.9,378.22,311.91,338.44,389.04
100909455,66.54,27.39,40.26,54.34,11.03,14.61,47.02,48.98,84.11,85.96,44.22,100.71
100909461,0,0,0,0,0,0,0,9.5,10.08,0,0,4.85
100909462,0.51,0,0,0,0.84,0,5.74,0,7.33,1.29,0,2.51
100909464,0,0,0,0,2.83,0,5.03,4.25,0,0,0,0
100909474,3.04,0,0,0,0,0,0,0,0,0,0,0
100909476,106.72,103.66,178.02,119.98,115.18,108.81,133.52,117.17,75.24,74.31,104.06,128.81
100909485,0,0,0,0,0,10,0,0,0,0,0,0
100909489,0,0,0,1,0,0,0,1,0,0,0,0
100909505,448.27,445.85,568.27,405.48,515.95,582.21,345.62,325.27,379.87,612.06,409.06,318.11
100909510,64.83,121.33,49.51,55.39,46.17,41.39,92.73,41.01,64.04,47.85,38.7,49.09
100909512,54.61,75.8,68.51,64.45,58.47,54.88,37.55,42.84,35.76,27.26,25.81,35.82
100909521,0,1,1,0,0,0,2.48,0,1,1,0,3
100909522,0,0,0,0,0,0,0,0,0,1,0,0
100909524,16.99,17.85,31.74,12.84,13.76,34.09,179.32,183,335.6,107.5,111.26,117.57
100909526,30.98,10.95,17.9,20.51,29.83,20.48,2.46,8.9,8.98,23.15,16.05,8.05
100909537,3,1.99,3.79,3,4,3,2,4,0,5,2,4
100909546,0,0,0,2,0,0,0,0,1,0,0,0
100909548,1614.42,847.24,1115.27,1690.65,1423.16,2159.15,586.9,1386.03,1903.76,1428.6,1418.01,364.27
100909556,0,0,0.35,0,4.47,1.3,0,3.78,0,6.02,0.66,0
100909569,42.42,65.13,54.94,55.72,82.98,75.12,96.06,94.99,56.91,30.36,61.22,132.79
100909582,0,0,1.63,2.08,0,4.1,0,0,0,1.41,2.78,0
100909585,0,1,0,0,0,0,0,0,0,0,0,0
100909586,1.29,1.28,1.23,0,0,0,0,0,0,1.34,0,0
100909590,2.03,1,4,2.11,2,2.06,2.09,1.06,2,1.05,3,2.07
100909595,0,0,0,0,0,0,33.52,33.52,23,136,67.04,82
100909597,113.52,122.09,140.31,99.23,116.78,147.24,162.21,184.29,188.27,109.76,172.86,198.34
100909598,36.62,41.18,68.69,53.06,55.06,44.64,66.3,64.47,54.22,65.62,67.18,45.21
100909599,0,0,0,0,0,0,1.17,0,0,0,1.19,0
100909600,0,2,0,2,2,2,0,8.67,1.28,0,0,15
100909605,0,0,0,0,0,0,29.65,0,44.47,0,0,88.94
100909612,0,1,0,0,0,0,0,0,1,1,0,1
100909643,0,0,1,0,0,1,0,0,0,0,0,0
100909645,52.84,59,67.64,44.99,51,61,62,69.51,69,48.64,47.63,61.99
100909657,50,58,51,54,35,43,80,57.14,49.06,40,39,42
100909660,0,0,2,0,0,0,2,2.41,0,0,1.34,3.63
100909664,5.96,6.36,4.72,5.05,5.02,3.65,13.55,9.6,11.23,6.29,6.85,1.25
100909671,0,3.4,2.22,3.34,1.21,2.08,2.37,2.74,7.41,17.63,2.13,1.11
100909679,0,1.12,0,1,0,0,0,0,0,0,1,0
100909682,50.91,51.17,71.55,41.87,63.62,63.14,89.05,71.7,114.28,49.54,66.7,76.18
100909688,35.32,71.59,55.18,56.91,35.62,29,61.99,66,49.18,52,55.89,70.01
100909697,528.7,587.41,522.12,445.26,522.62,494.72,164.88,288.03,124.4,303.35,176.11,241.98
100909700,0,0,0,0,0,0,5.05,23.35,10.04,11.05,0,0
100909701,0,2,3,3,2,1,2,1,2,0,0,2
100909709,7,3.4,3.24,0,1.22,0,0,0,1.09,3.26,0,1.13
100909712,16.51,22.44,17.26,34.07,25.98,21.05,48.37,25.89,209.19,53.34,303.88,49.7
100909715,4.14,7.1,17.4,1.25,6.41,7.09,7.97,5.18,10.21,6.81,4.27,2.76
100909725,0,4.48,4.48,4.48,4.48,8.96,0,0,0,4.48,0,0
100909732,0,6.26,10.1,4.02,4.01,0,7.5,0,3.11,0,0,2.48
100909750,100.17,180.38,211.7,210.1,230.56,263.8,220.6,221.9,207.62,189.56,231.07,228.92
100909761,20.67,4.13,0,20.67,12.4,23,0,0,11.66,12.4,8.96,24
100909786,0,3.43,8.7,0,7.7,2.12,8.46,5.12,2.34,7.24,2.34,2.22
100909793,0,0,0,1,1,0,0,0,0,0,0,0
100909794,0,0,0,0,0,1.22,1.27,1.34,0,1.12,0,1.22
100909795,316.14,170.07,254.16,223.85,159.25,0,75.23,0,0,314.29,0,24.11
100909799,2,1.97,6.35,3,2.95,2.01,2,4.96,0,1,0,0
100909824,89.89,94.42,87.46,93.76,48.34,41.19,181.06,172.3,85.19,80.88,99.52,197.55
100909827,164,221,130,215,148,123,201.99,215.99,124.99,188,102,245.93
100909833,1.07,0,1.09,0,0,0,2.18,0,0,0,0,0
100909840,36,18,0,21,18,0,0,8.99,19,0,0,13
100909844,2.61,0,0,0,0,0,0,3.88,2.84,0,0,0
100909849,5.2,0,37.26,0,45.71,85.42,19.86,66.96,27.88,0,0,45.21
100909856,17.68,9.32,22.2,16.85,38.86,33.79,39.04,84.2,63.82,0,0,61.58
100909857,2,0,3,3,0,1,0,1,2,4,2,2
100909858,1.06,0,1.07,1.76,0,0,0,0,0,0,0,1.46
100909859,0,1,0,0,0,0,0,0,0,0,0,0
100909860,61.03,78.96,29,78,45,34.26,71,61,35,45,62,61
100909869,57.21,99.99,64.13,71,38.69,49.46,102.76,115.74,98.11,33.63,55.28,81.81
100909879,13.49,1.55,2.12,1.34,0.44,4.95,12.66,0,4.88,8.28,12.49,8.26
100909893,7,1,3,2,1,5,5,4,3,4,1,5
100909897,0,0,0,0,0,0,0,0,1,0,0,0
100909899,9.33,13.87,4.09,4.13,11.6,0,1,0,0,13.6,2.37,0
100909950,0,0,0,0,0,0,0,1.2,1.13,3.54,0,0
100909954,0,0,0,0,0,0,0,0,0,0,1,0
100909955,0,0,0,0,0,0,0,0,0,0,2.03,1.02
100909960,0.33,0.33,0,0.99,0,1,0,0,0,0,0,0
100909964,17.75,0,31.17,12.42,22.92,0,33.07,36.19,20.79,101.13,47.19,0
100909998,15,29,32.88,29,16,17,50,32,13.82,20,16,45.99
100910007,6.3,4.46,4.81,8.15,3.36,0,1.36,1.62,1,3.05,3.75,0
100910021,205.42,148.9,169.2,164.61,104.17,79.76,69.5,60.1,80.56,163.88,104.05,116.64
100910033,1.38,8.07,8.25,6.27,4.73,6.92,7.6,8.99,15.36,10.05,9.48,24.23
100910046,231.14,295.6,202.1,240.3,140.45,135.39,572.02,522.59,313.53,228.76,291.96,534
100910054,16.88,8.45,7.29,13.82,9.74,5.45,30.61,33.47,21.14,17.99,23.95,38.36
100910056,30.26,78.82,37.19,51.83,48.4,80.03,95.87,79.64,92.48,49.45,149.21,48.99
100910057,165.88,354.91,209.55,357.44,254.18,268.98,40.52,26.82,49.57,20.65,16.12,39.93
100910060,0,0,0,0,0,1.18,0,0,0,0,0,0
100910061,0,0,0,0,0,0,0,1.58,0,1.49,2.23,0
100910067,0,0,0,0,0,0,1.11,0,0,0,0,0
100910069,200.82,159.18,219.02,193.7,166.48,155.91,413.45,395.2,197.38,353.93,350.67,447.18
100910079,1,1,2,1,1,3,1,0,0,0,0,0
100910088,0,0,0,0,0,0,0,0,0,1,0,0
100910102,3,2,0,3,1,2,2,1,0,0,1.01,0
100910104,29,19,30,33,29,23,3,3,36,35,20,33
100910106,81.24,88.59,89.2,69.66,70.26,75.72,64.31,66.4,48.75,83.57,27.43,63.2
100910117,0,4.52,0,2.82,0,0,0,0,4.68,11.92,3.14,7.98
100910121,288.37,277.76,279.96,216.31,253.66,290.11,335.01,298.52,166.37,251.46,284.92,261.99
100910127,0,0,1.04,0,0,0,0,0,0,0,0.53,0
100910130,359,407,381,445,361,422.88,266.99,253.15,352,383.88,206,225
100910134,0,0,1.14,0,0,1.09,0,0,0,0,0,0
100910143,189.93,187.99,201.98,195,225,194.99,159.47,158,171.47,184.5,114.47,185.51
100910144,5.47,4.23,2.63,0.92,107.33,123.09,7.23,6.63,8.29,11.76,9.16,10.1
100910163,266.93,186.85,226.89,133.46,115.67,106.77,169.05,133.46,289.17,173.5,418.18,169.05
100910172,3,0,1.03,0,0,0,0,0,0,1.99,0,0
100910173,2.55,1.21,0,0,2.63,0,3.62,8.94,1.47,0,0,1.64
100910177,0,0,0,18.25,0,0,0,18.49,0,0,0,0
100910181,0,2.02,0,1.01,2.02,2.03,0,0,0,0,1.01,1.01
100910196,0,0.01,1.66,0,0,0,0,0,0,0.03,0,0
100910200,3.95,1.54,3.62,1.83,0,0,3.24,6.83,2.13,3.91,0,9.55
100910202,79.64,157.99,70.18,139.38,121.46,128.12,190.61,169.18,90,140.28,118.73,193.73
100910207,312.1,104.03,260.09,52.02,156.05,104.03,104.03,156.05,156.05,156.05,208.07,208.07
100910231,182.32,122.02,186.31,138.79,158.56,143.04,125.81,95.98,124.52,112.8,127.3,156.18
100910235,66.04,34.55,80.8,40.76,50.04,31.61,46.1,31.39,12.86,50.97,0,41.47
100910240,0,0,5.1,10.35,4.98,0,6.3,0,5.44,0.23,0,0
100910255,11,0,0,0,0,0,0,0,0,0,0,0
100910258,8.78,11.91,11.07,9.75,10.53,10.5,9,15.04,6.38,10.77,19.42,9.29
100910264,2.92,1.06,0,3.31,4.56,0,0,0,0,4.54,1.08,0
100910270,70.57,1.5,27.84,0,26.94,3.15,121.75,46.88,31.76,127.73,19.67,61.84
100910275,289.66,505.01,336.81,529.78,449.92,454.61,321.84,414.57,374.94,333.76,332.75,315.09
100910278,132.65,83.4,159.07,84.98,90.09,96.76,44.79,44.53,12.75,34.77,21.93,54.55
100910280,0,0,0,0,0,0,0,2,0,0,1,0
100910284,1,0,0.22,0.17,1.61,0.61,0,0,1.22,0,0,0
100910288,5.48,0,0,0,0,0,0,11.74,0,0,14.55,0
100910299,126.79,154.72,117.18,143.32,156.67,182.3,236.41,201.66,222.12,107.5,228.05,219.11
100910308,310.61,370.63,383.2,238.16,235.55,300.75,61.85,198.53,203.05,248.71,390.44,62.05
100910318,384.81,408.96,410.87,429.93,386.35,472.94,431.85,355.71,320,381.84,279.68,374.96
100910342,65,65,50,54,81,85,30,30.94,39,51.92,43,45
100910371,10.17,15.74,7.76,8.88,5.7,3.99,4.46,1.9,3.01,12.71,5.95,7.61
100910385,77.56,75.21,97.45,70.46,76.63,98.2,50.61,59.96,127.86,81.05,35.06,49.09
100910401,0,0,0,1,0,0,0,0,0,0,0,0
100910418,2.83,3.56,0,2.12,0,0,0,0,0,0,4.94,0
100910434,4,1,7.03,3,10.12,2,7.03,8.03,5,0,3,15.02
100910438,143.61,102.63,75.66,149.39,87.92,94.38,87.42,91.98,46.06,55.4,92.93,86.5
100910446,208.98,279.5,288.65,99.36,91.73,98.44,80.54,0,150.08,138.32,48.85,139.59
100910447,0,8.68,6.81,0,6.27,9.21,6.69,0,0,6.74,0,8.14
100910460,9,0,0,1,3,4,10,12,11.99,7,41,12
100910474,0,1.66,6.44,0,0,0,0,4.25,0,0,0,1.69
100910478,33.42,25.04,11.93,20.14,13.69,17.4,15.74,14.42,5.42,21.89,15,22.18
100910481,0,0,1.02,0,0,0,0,0,0,1.03,0,0
100910483,6.62,1.02,4.11,3.17,3.05,2.14,2.02,1.07,2.03,2.73,3.19,2.95
100910497,61.97,0,0,0,33.62,0,33.59,8.54,0,0,153.88,11.77
100910506,245.97,215.97,229.32,235.22,177.3,193.86,114.85,89.99,140.03,176.41,131.09,103.52
100910508,292.76,216,246,234.43,138.06,161.65,160.71,125.26,91,255.16,31.29,125.21
100910526,198.9,172.59,282.69,154.41,137.66,150.28,17.46,11.91,63.73,34.86,31.58,5.12
100910528,80.84,137.07,127.21,90.54,108.25,127.57,56.31,80.06,74.41,79.52,66.18,87.5
100910536,1,0,0,0,0,0,0,0,0,1,0,0
100910540,0,0,0,0,0,0,132,0,0,132,0,66
100910554,0,0,0,0,0,0,1.11,3.62,3.18,0,0,0
100910557,0,0,0,0,1.1,0,1.7,0,0,0,0,0
100910575,78.84,61.84,95.38,58.46,79.65,77.14,91.65,63.53,83.86,64.2,96.42,74.63
100910577,114.23,143.26,138.32,110.72,111.77,74.5,86.84,89.44,73.69,104.64,37.43,75.55
100910579,2.37,3.23,0,1.44,1.95,0,1.3,1.42,0,0.15,1.43,1.46
100910581,45.98,49,54,0,0,46,0,21,0,56,0,19
100910585,0,0,0,1,0,0,0,0,0,0,0,0
100910596,8,11,10,7,9.01,8,9.04,11,7,3,4,12.55
100910615,1,0,0,0,0,0,0,0,0,0,0,0
100910616,0,58.22,125.72,70.34,68.63,47.16,0,136.75,180.71,0.53,0,0
100910623,49.74,32,37,40,14,16,5,2,9,17.53,9,0
100910636,64,27,48,41,61,65,112,124,98.77,162.41,90.55,74.77
100910650,0,0,0,0,0,0,0,0,0,4,1,1
100910668,62,74.77,129.01,52.41,42.08,87.78,38.9,30,17.85,46,34,32
100910669,46.61,22.51,28.97,27.23,45.51,102.45,234.59,223.14,226.3,409.63,200.85,193.64
100910678,0,0,5.77,0,28.03,0,0,10.84,12.58,0,0,0
100910679,0.99,0,1.03,0,0,0,0.96,0,0.91,0,0.94,0
100910688,136.47,110.18,173.51,57.76,60.23,97.1,73.98,108.91,1.86,173.5,153.04,161.33
100910698,0,2,0,1,0,1,1,0,0,0,0,0
100910708,2.77,2.14,0,5.55,1.06,0,0,0,5.55,13.89,2.78,4.4
100910710,0,0,0,0,0,0,1.3,0,0,2.77,0,0
100910714,9.77,8.02,20.48,14.5,6.46,0.11,15.39,16.26,27.36,10.44,25.23,10.82
100910717,0,19.54,81.55,20.27,0,17.5,20.12,0,59.11,0,20.63,0
100910720,9.09,6.91,14.77,14.04,0,6.67,9.41,25.52,0,18.46,0,11.45
100910721,0,0,0,0,0,0,0,0,0,0,0,3.81
100910729,3,2,2,1,3,1,2,1,0,2,0,1
100910732,954,999.17,1051.29,935,836,817.24,1544.69,1565,1496.38,1287.04,1398.68,1567.25
100910735,67.62,58.44,67.63,54.37,112.4,109.85,81.33,0,0,0,0,66.84
100910750,0,2.19,1.99,0,2.07,0,4.65,2.6,6.95,1.83,4.41,0
100910751,218,221.97,257,229,281.98,312,129.16,108.97,134,176.92,204,118
100910753,375.94,519.14,500,504,452.47,454,837.38,863.98,521.06,568.88,715.06,948.77
100910754,3.13,7.05,3.22,5.45,2.28,3.16,3.31,3.1,6.89,3.06,0,7.4
100910755,0,0,3.94,0,7.52,0,0,0,0,5.56,0,11.47
100910768,607.83,433.23,564.97,380.24,355.13,430.17,518.9,421.97,653.92,523.28,435,618.45
100910771,0,5.57,0,0,0,3.18,0,20.47,5.95,0,3.98,0
100910772,33.97,25,50,21,19,20,21,21,24,30,28.85,30
100910781,7.64,7.77,13.3,12.6,13.39,7.55,9.93,8.86,13.18,10.28,6.46,13.88
100910790,0,0,0,0,0,0,0,0,0,0,0,4.58
